x,y,centroidIndex
51.042000,93.105003,356
51.067001,297.041992,62
51.071999,300.750000,156
51.078999,99.322998,398
51.080002,432.148987,304
51.084000,339.074005,401
51.094002,332.757996,396
51.098999,304.390015,156
51.108002,217.205994,194
51.109001,321.671997,396
51.117001,74.650002,313
51.131001,404.911987,254
51.138000,131.184998,416
51.145000,123.182999,416
51.148998,421.799988,236
51.158001,150.223999,149
51.171001,28.452000,329
51.182999,127.926003,416
51.187000,382.260986,196
51.195000,329.363007,396
51.201000,434.584015,304
51.220001,79.358002,313
51.223000,30.903999,329
51.243000,130.365997,416
51.243999,328.980988,396
51.247002,142.714996,261
51.254002,164.496994,169
51.262001,366.221008,232
51.276001,446.190002,223
51.284000,428.924011,236
51.292000,154.910995,149
51.327000,49.868000,181
51.347000,7.133000,322
51.358002,245.367996,84
51.368000,417.796997,236
51.384998,51.551998,181
51.384998,373.891998,196
51.389999,354.092010,33
51.390999,333.598999,396
51.395000,304.023987,156
51.402000,408.237000,254
51.407001,74.022003,313
51.418999,397.600006,218
51.431999,289.644012,141
51.438000,170.839996,169
51.438999,128.188004,416
51.441002,232.725006,420
51.477001,213.630005,194
51.497002,71.544998,313
51.500000,131.501999,416
51.504002,423.747986,236
51.513000,432.575989,304
51.529999,139.800995,261
51.535000,302.274994,156
51.542000,316.609985,396
51.542999,90.456001,356
51.543999,264.881012,176
51.544998,258.457001,176
51.547001,385.079010,196
51.549000,19.165001,347
51.553001,233.296997,420
51.567001,69.403999,313
51.570999,36.023998,329
51.578999,397.660004,218
51.584000,185.412003,174
51.585999,253.113998,84
51.605999,379.740997,196
51.606998,426.470001,236
51.616001,286.579010,141
51.616001,448.509003,223
51.633999,275.789001,348
51.638000,421.674011,236
51.669998,137.070007,261
51.678001,199.901001,208
51.679001,101.288002,398
51.692001,250.598007,84
51.694000,321.997986,396
51.702000,397.092987,218
51.705002,278.962006,141
51.713001,419.364014,236
51.726002,154.074997,149
51.727001,68.783997,313
51.741001,156.994995,149
51.752998,225.852997,420
51.754002,382.976013,196
51.799999,186.516006,174
51.799999,282.319000,141
51.827000,73.060997,313
51.838001,47.716999,171
51.838001,90.244003,356
51.839001,64.509003,181
51.840000,174.638000,169
51.861000,363.338013,232
51.876999,64.008003,181
51.877998,255.369995,176
51.879002,225.375000,420
51.895000,53.153000,181
51.895000,246.483002,84
51.917999,368.558014,232
51.944000,398.954987,218
51.948002,77.934998,313
51.964001,2.065000,322
51.986000,72.365997,313
51.993999,204.080002,208
52.005001,362.750000,232
52.007999,268.174988,176
52.022999,106.439003,398
52.047001,217.847000,194
52.055000,265.076996,176
52.063999,18.792000,347
52.077999,147.919006,261
52.082001,62.285000,181
52.091999,215.399002,194
52.094002,4.251000,322
52.108002,396.996002,218
52.111000,287.088989,141
52.116001,322.187988,396
52.118000,120.181000,416
52.126999,189.190002,174
52.127998,378.105988,196
52.131001,85.280998,356
52.146000,383.730988,196
52.158001,423.709991,236
52.160000,19.176001,347
52.165001,276.881989,141
52.174999,199.404999,208
52.176998,119.398003,416
52.176998,180.395004,174
52.189999,294.795013,141
52.209999,450.565002,223
52.222000,77.857002,313
52.228001,330.562988,396
52.233002,227.466003,420
52.241001,179.179993,174
52.254002,310.338013,156
52.266998,25.643000,329
52.270000,133.067993,416
52.287998,363.571991,232
52.296001,453.890991,223
52.297001,318.781006,396
52.298000,426.024994,236
52.299999,237.488007,420
52.301998,280.824005,141
52.313000,307.088989,156
52.323002,325.145996,396
52.330002,407.113007,254
52.333000,94.929001,356
52.354000,272.364014,176
52.368999,160.307999,149
52.384998,387.027008,196
52.422001,224.727997,420
52.432999,426.364990,236
52.445000,320.533997,396
52.445000,382.825012,196
52.446999,308.324005,156
52.448002,295.024994,141
52.455002,65.053001,181
52.456001,131.733994,416
52.480000,405.312012,254
52.487000,182.026993,174
52.506001,385.679993,196
52.512001,414.518005,254
52.514999,32.597000,329
52.516998,160.074005,149
52.520000,66.737000,313
52.528999,52.280998,181
52.533001,47.053001,171
52.535000,382.256012,196
52.540001,204.955002,208
52.566002,300.006012,156
52.570000,364.662994,232
52.581001,134.494995,261
52.587002,319.057007,396
52.611000,137.520996,261
52.612999,424.498993,236
52.622002,414.381012,254
52.623001,151.386993,149
52.625000,365.292999,232
52.632999,9.726000,347
52.657001,430.980988,315
52.662998,341.230988,277
52.703999,155.500000,149
52.705002,330.895996,396
52.706001,432.247986,315
52.709000,354.601990,33
52.717999,264.201996,176
52.768002,86.023003,356
52.773998,261.342987,176
52.785999,88.496002,356
52.808998,20.348000,347
52.813000,121.814003,416
52.820000,340.067993,277
52.834000,200.535995,208
52.838001,40.866001,171
52.839001,213.932999,194
52.852001,67.769997,313
52.852001,183.378006,174
52.860001,158.964996,149
52.862999,393.266998,218
52.865002,31.820999,329
52.873001,186.162003,174
52.903999,98.290001,398
52.905998,141.949005,261
52.911999,239.274002,420
52.923000,12.404000,347
52.941002,401.220001,254
52.957001,215.899002,194
52.958000,209.319000,194
52.959999,446.667999,223
52.970001,398.089996,218
52.978001,42.730999,171
52.978001,201.005005,208
52.987999,253.311005,84
52.997002,7.568000,347
52.998001,224.154007,420
52.999001,58.247002,181
53.016998,169.091003,169
53.016998,403.148010,254
53.030998,348.811005,277
53.036999,242.869003,84
53.037998,300.566986,156
53.046001,254.781006,176
53.056999,184.587006,174
53.069000,196.945007,208
53.073002,214.701996,194
53.077000,364.160004,232
53.084999,191.057999,174
53.104000,351.244995,277
53.110001,63.929001,181
53.112999,433.523010,315
53.122002,239.662003,420
53.132000,201.391006,208
53.136002,386.281006,196
53.141998,195.529007,208
53.143002,140.593002,261
53.160999,378.545990,196
53.172001,283.523987,141
53.181000,56.542999,181
53.206001,46.813000,171
53.228001,452.713989,223
53.233002,104.026001,398
53.237999,151.406998,149
53.250999,370.489990,232
53.250999,415.916992,236
53.254002,287.234009,141
53.256001,9.608000,347
53.261002,320.371002,396
53.269001,163.537994,169
53.276001,342.915009,277
53.285999,56.748001,181
53.290001,453.010010,223
53.296001,96.953003,398
53.323002,222.177994,153
53.327000,186.302002,174
53.339001,102.155998,398
53.341000,320.325012,396
53.341000,443.190002,111
53.351002,66.192001,313
53.375000,171.944000,169
53.379002,147.688995,261
53.387001,99.348999,398
53.389999,79.588997,313
53.394001,82.559998,356
53.398998,362.850006,232
53.404999,430.967010,315
53.405998,219.572006,194
53.407001,283.954010,141
53.428001,451.789001,223
53.432999,285.276001,141
53.448002,364.027008,232
53.460999,423.777008,236
53.467999,131.162003,416
53.498001,280.212006,141
53.502998,440.355988,111
53.508999,328.020996,396
53.528000,210.046997,194
53.530998,410.209015,254
53.547001,299.242004,197
53.547001,428.781006,315
53.573002,357.661987,33
53.580002,302.846985,156
53.582001,370.436005,232
53.595001,202.343994,208
53.598999,191.455002,174
53.605000,43.411999,171
53.605999,370.007996,232
53.631001,48.380001,171
53.631001,425.872009,236
53.633999,103.411003,398
53.638000,350.242004,277
53.639999,237.365997,420
53.641998,69.347000,313
53.655998,261.244995,176
53.668999,324.604004,396
53.680000,108.125999,398
53.693001,34.880001,329
53.693001,364.493011,232
53.734001,363.454010,232
53.736000,339.431000,277
53.737999,6.045000,347
53.744999,288.191986,141
53.750000,36.064999,329
53.755001,248.192993,84
53.765999,320.203003,396
53.770000,82.336998,356
53.785000,329.683014,396
53.792999,341.756012,277
53.797001,263.733002,176
53.798000,109.658997,398
53.806000,132.360001,416
53.812000,96.378998,398
53.820999,421.238007,236
53.837002,342.479004,277
53.841000,196.612000,208
53.858002,15.916000,347
53.866001,145.520004,261
53.866001,170.005997,169
53.866001,299.670990,197
53.876999,47.332001,171
53.877998,436.928986,304
53.895000,158.921997,149
53.904999,371.118988,232
53.909000,395.371002,310
53.910000,337.298004,277
53.952000,233.845001,420
53.994999,15.671000,347
54.001999,66.216003,313
54.001999,250.671997,84
54.011002,1.731000,322
54.014000,216.022995,194
54.015999,283.276001,141
54.060001,448.912994,223
54.075001,93.357002,356
54.075001,376.515015,196
54.078999,420.290009,236
54.082001,155.475998,149
54.109001,343.881989,277
54.115002,150.343002,149
54.123001,265.865997,176
54.132999,376.355011,196
54.140999,22.641001,347
54.146000,167.755005,169
54.146999,4.091000,322
54.155998,32.264000,329
54.159000,312.442993,156
54.171001,245.882996,84
54.181999,48.937000,171
54.186001,57.778999,181
54.196999,359.518005,232
54.209000,30.900999,329
54.220001,63.667999,181
54.224998,150.395004,149
54.231998,258.575012,176
54.238998,150.112000,149
54.243999,186.703003,174
54.247002,139.149002,261
54.250999,22.611000,347
54.257000,433.480011,315
54.272999,187.985992,174
54.279999,350.638000,277
54.280998,265.493988,176
54.284000,12.384000,347
54.285000,420.028015,236
54.292000,303.602997,156
54.319000,171.089996,169
54.324001,88.613998,356
54.327999,302.208008,197
54.334999,404.028015,254
54.354000,426.632996,315
54.355000,183.690002,174
54.355000,221.636002,153
54.365002,341.967010,277
54.366001,196.460999,208
54.369999,281.433990,141
54.374001,286.743011,141
54.380001,381.778992,196
54.382999,117.405998,416
54.394001,83.941002,356
54.400002,195.141006,208
54.433998,100.317001,398
54.451000,309.960999,156
54.457001,237.278000,420
54.460999,88.174004,356
54.463001,242.753006,270
54.474998,246.737000,84
54.480999,365.457001,232
54.481998,395.983002,310
54.483002,178.445999,174
54.485001,96.404999,398
54.488998,89.135002,356
54.502998,96.632004,398
54.514000,424.505005,236
54.514999,106.410004,398
54.518002,358.528992,232
54.533001,158.227997,149
54.542999,84.025002,356
54.542999,376.967010,196
54.563999,374.829987,196
54.569000,413.151001,254
54.585999,140.940002,261
54.589001,292.459015,141
54.596001,392.567993,310
54.606998,342.398010,277
54.610001,92.130997,356
54.645000,34.643002,329
54.665001,429.638000,315
54.667000,317.864014,342
54.680000,270.820007,176
54.686001,28.775999,329
54.699001,35.348000,329
54.699001,396.808014,310
54.699001,443.903015,111
54.720001,320.630005,396
54.724998,309.591003,156
54.754002,99.709000,398
54.763000,120.717003,416
54.777000,15.174000,347
54.778000,369.319000,232
54.784000,432.816986,315
54.796001,193.059006,208
54.803001,205.740005,208
54.804001,45.728001,171
54.805000,182.606995,174
54.806000,377.972992,196
54.808998,195.488007,208
54.817001,404.552002,254
54.897999,38.945999,171
54.900002,76.308998,313
54.910999,289.601990,141
54.914001,34.608002,329
54.914001,401.389008,310
54.938999,252.705002,84
54.964001,162.048996,149
54.967999,373.747986,196
54.979000,45.172001,171
54.997002,319.441010,342
55.000000,279.463013,141
55.006001,301.230988,197
55.007999,147.923996,261
55.015999,322.397003,396
55.020000,420.417999,236
55.020000,452.782990,223
55.040001,391.488007,310
55.041000,440.302002,111
55.054001,317.980011,342
55.078999,37.300999,171
55.099998,110.709999,398
55.103001,342.045013,277
55.110001,423.339996,236
55.153000,312.691986,342
55.166000,232.889008,420
55.172001,266.027008,176
55.188000,281.015015,141
55.191002,218.143997,153
55.195000,315.509003,342
55.198002,91.107002,356
55.201000,225.358994,420
55.201000,332.662994,364
55.202000,133.723999,416
55.202000,406.993988,254
55.233002,420.084015,236
55.234001,337.238007,364
55.248001,19.469000,347
55.248001,111.000000,398
55.256001,85.332001,356
55.258999,105.543999,398
55.265999,141.417999,261
55.272999,234.608994,420
55.285999,104.598999,398
55.287998,249.927002,84
55.297001,243.197006,270
55.301998,218.681000,153
55.313000,111.603996,398
55.327000,279.571014,141
55.327000,408.299988,254
55.331001,319.382996,342
55.333000,101.450996,398
55.341999,379.351990,196
55.342999,73.607002,313
55.358002,298.311005,197
55.409000,307.803009,156
55.410000,106.248001,398
55.412998,147.572998,261
55.414001,159.091995,149
55.416000,195.589005,208
55.417000,245.671005,270
55.423000,190.735001,174
55.424000,400.601013,310
55.431000,27.452000,329
55.438999,294.729004,197
55.441002,269.045990,176
55.446999,332.446991,364
55.451000,380.505005,196
55.470001,144.569000,261
55.480000,433.342010,315
55.505001,219.792999,153
55.505001,339.330994,277
55.530998,283.239014,141
55.534000,293.503998,141
55.546001,156.858994,149
55.556000,303.050995,197
55.570999,200.352005,208
55.615002,127.467003,416
55.616001,371.644012,232
55.627998,54.987000,181
55.627998,335.203003,364
55.661999,166.164001,169
55.664001,290.720001,141
55.667000,191.727997,174
55.667000,317.958008,342
55.667000,391.554993,310
55.674999,54.730999,181
55.680000,368.813995,232
55.686001,326.743011,396
55.688999,161.128006,149
55.695999,296.045013,197
55.700001,12.290000,347
55.708000,241.462006,270
55.721001,381.877991,196
55.724998,423.822998,315
55.726002,281.709015,141
55.752998,152.570999,149
55.772999,272.968994,176
55.792999,423.881012,315
55.799000,195.977997,208
55.828999,303.912994,197
55.840000,398.886993,310
55.841999,192.955994,208
55.841999,438.973999,111
55.852001,112.667999,16
55.855000,58.582001,181
55.863998,409.079987,254
55.879002,434.803986,315
55.902000,429.496002,315
55.912998,119.836998,416
55.956001,162.121994,149
55.978001,183.419006,174
55.981998,444.484985,111
55.984001,115.860001,16
55.986000,83.169998,356
56.014999,258.554993,176
56.053001,290.248993,141
56.055000,123.448997,416
56.061001,132.341995,416
56.062000,109.896004,398
56.091000,155.393997,149
56.092999,107.328003,398
56.095001,57.785000,181
56.095001,190.294006,174
56.097000,332.487000,364
56.098000,157.100998,149
56.102001,358.563995,232
56.105999,99.644997,398
56.119999,385.709015,196
56.124001,201.005997,208
56.126999,93.500000,356
56.132999,71.153000,313
56.132999,160.979004,149
56.146000,406.141998,254
56.152000,173.483002,169
56.160999,235.944000,420
56.166000,226.779999,420
56.167999,119.592003,416
56.172001,208.483002,208
56.179001,89.324997,356
56.193001,447.015991,111
56.202999,182.005997,174
56.207001,60.861000,181
56.222000,334.268005,364
56.226002,17.396999,347
56.230999,147.266006,261
56.243999,179.718994,174
56.257000,329.792999,396
56.261002,96.955002,398
56.262001,411.964996,254
56.275002,139.425003,261
56.275002,429.385010,315
56.276001,397.449005,310
56.286999,39.855000,171
56.296001,280.380005,141
56.297001,333.739990,364
56.306999,270.876007,176
56.311001,37.230000,171
56.316002,125.686996,416
56.333000,274.395996,42
56.342999,344.937988,277
56.345001,25.412001,329
56.345001,421.574005,236
56.351002,111.648003,16
56.358002,280.812988,141
56.372002,52.863998,181
56.372002,245.781006,270
56.380001,249.173004,270
56.384998,223.272995,153
56.386002,31.879999,329
56.386002,329.760986,396
56.387001,235.395004,420
56.390999,233.828995,420
56.396000,62.181999,239
56.430000,199.395996,208
56.431000,119.125999,416
56.449001,36.671001,171
56.449001,259.967010,176
56.452999,126.692001,416
56.465000,210.679001,153
56.474998,321.661987,342
56.478001,261.204987,176
56.479000,441.376007,111
56.487000,317.484985,342
56.487999,302.588013,197
56.506001,37.495998,171
56.518002,213.779999,153
56.535000,228.850006,420
56.539001,5.887000,347
56.556999,254.365005,176
56.557999,130.940002,416
56.562000,439.950989,111
56.570999,272.862000,42
56.591999,46.523998,171
56.598000,154.550995,149
56.622002,48.787998,171
56.637001,202.231003,208
56.637001,214.509003,153
56.638000,225.013000,153
56.667000,444.187012,111
56.674000,126.293999,416
56.703999,398.364990,310
56.717999,225.770004,420
56.754002,248.988007,270
56.761002,323.816986,342
56.766998,89.637001,356
56.782001,145.960007,261
56.796001,314.463013,342
56.799000,426.850006,315
56.813999,212.436005,153
56.817001,315.554993,342
56.841000,215.259003,153
56.841000,305.246002,197
56.842999,296.990997,197
56.847000,443.696014,111
56.865002,42.646000,171
56.875999,44.695999,171
56.881001,111.617996,16
56.898998,187.587006,174
56.900002,374.490997,196
56.908001,190.817001,174
56.958000,138.494995,261
56.970001,231.768005,420
56.985001,143.289001,261
57.008999,440.023987,111
57.037998,16.416000,347
57.074001,287.540985,141
57.080002,8.199000,347
57.082001,105.778000,398
57.082001,396.683990,310
57.085999,239.940994,270
57.088001,219.660004,153
57.096001,207.645004,208
57.103001,409.226990,254
57.104000,431.118988,315
57.129002,140.649994,261
57.130001,358.234985,232
57.134998,315.167999,342
57.147999,430.843994,315
57.158001,318.407013,342
57.181000,291.136993,141
57.201000,59.104000,239
57.209000,439.717987,111
57.215000,91.510002,356
57.219002,261.777008,176
57.222000,268.320007,176
57.223000,407.855988,254
57.231998,113.904999,16
57.245998,194.514008,208
57.259998,359.170990,232
57.262001,379.989990,196
57.275002,283.834015,141
57.278000,316.851013,342
57.280998,22.266001,347
57.291000,101.329002,398
57.291000,352.631989,277
57.293999,136.218994,261
57.314999,60.632999,239
57.317001,435.394012,315
57.320999,263.463013,176
57.324001,393.873993,310
57.327999,125.531998,416
57.334000,111.097000,16
57.334999,189.304001,174
57.341000,224.313995,153
57.342999,371.960999,232
57.345001,288.260010,141
57.354000,76.070999,313
57.362000,187.151001,174
57.366001,383.667999,196
57.367001,125.454002,416
57.375000,343.532013,277
57.379002,381.282013,196
57.389999,128.733994,416
57.429001,410.615997,324
57.439999,119.060997,416
57.439999,176.089996,169
57.444000,194.682999,208
57.459000,171.195999,169
57.472000,363.165009,232
57.480000,301.472992,197
57.486000,307.130005,197
57.500999,132.479004,416
57.507000,366.760986,232
57.515999,282.526001,141
57.521000,221.929993,153
57.529999,34.834000,329
57.533001,317.490997,342
57.556000,130.625000,416
57.556000,388.661011,310
57.561001,375.848999,196
57.580002,401.717010,310
57.580002,452.877991,223
57.584999,242.557007,270
57.594002,59.061001,239
57.595001,154.552994,149
57.603001,322.348999,342
57.605000,394.183990,310
57.612000,44.854000,171
57.618999,18.284000,347
57.632999,379.427002,196
57.646000,115.871002,16
57.648998,149.953003,149
57.650002,87.330002,356
57.655998,70.003998,313
57.660999,354.306000,277
57.698002,39.133999,171
57.701000,58.047001,239
57.701000,443.898010,111
57.709000,146.957001,261
57.712002,261.291992,176
57.715000,157.279999,149
57.757000,280.070007,141
57.776001,116.549004,16
57.792000,7.172000,347
57.794998,372.037994,232
57.808998,115.883003,16
57.812000,105.474998,398
57.824001,414.562988,324
57.841000,394.364990,310
57.842999,197.136002,208
57.847000,345.572998,277
57.852001,165.593002,169
57.854000,22.686001,419
57.887001,361.432007,232
57.898998,193.231003,208
57.905998,133.572998,386
57.907001,202.287994,208
57.910000,151.054993,149
57.962002,276.223999,42
57.976002,361.056000,232
57.991001,348.704010,277
57.993999,133.003006,386
57.999001,170.167007,169
58.035999,415.983002,324
58.042000,186.923996,174
58.042000,277.158997,42
58.043999,269.735992,176
58.047001,44.139999,171
58.067001,275.833008,42
58.084999,55.380001,239
58.096001,146.059998,261
58.101002,229.919998,420
58.133999,252.423004,270
58.141998,430.186005,315
58.153999,243.837997,270
58.154999,213.136993,153
58.161999,44.227001,171
58.161999,426.584015,315
58.164001,238.069000,270
58.188000,15.261000,347
58.195000,174.548996,169
58.220001,118.584000,416
58.222000,251.085999,270
58.230000,137.382996,261
58.230999,90.500999,356
58.251999,299.444000,197
58.255001,47.504002,171
58.259998,63.957001,239
58.265999,290.847992,141
58.266998,436.523010,111
58.271999,196.162003,208
58.292999,218.464996,153
58.297001,183.921997,174
58.303001,46.673000,171
58.312000,297.200012,197
58.316002,415.170990,324
58.348999,233.839005,420
58.353001,305.053986,197
58.354000,112.922997,16
58.354000,327.502014,342
58.372002,164.709000,169
58.372002,423.579010,315
58.382000,386.822998,196
58.383999,354.578003,277
58.390999,195.613998,208
58.393002,113.712997,16
58.396000,173.966995,169
58.410000,171.401001,169
58.431000,437.348999,111
58.438000,259.584991,176
58.439999,172.332001,169
58.446999,348.613007,277
58.455002,403.579010,310
58.464001,379.140991,196
58.470001,333.059998,364
58.470001,366.463013,232
58.473000,388.208008,310
58.480999,307.782013,197
58.493999,387.282013,196
58.500999,399.100006,310
58.516998,39.368999,171
58.540001,95.595001,398
58.540001,179.781006,174
58.566002,86.315002,356
58.570000,226.057007,153
58.577999,126.744003,416
58.584999,95.682999,398
58.596001,205.690994,208
58.596001,268.282990,176
58.598000,178.981995,174
58.610001,274.365997,42
58.636002,329.225006,364
58.641998,432.899994,315
58.648998,52.213001,171
58.659000,218.535995,153
58.666000,162.231003,149
58.671001,423.744995,315
58.681999,341.808014,277
58.694000,346.338989,277
58.701000,136.781006,261
58.701000,337.368988,364
58.708000,236.675995,270
58.715000,290.809998,141
58.716999,103.532997,398
58.721001,201.255005,208
58.730999,74.356003,313
58.730999,281.303009,141
58.744999,173.880005,169
58.755001,296.546997,197
58.768002,430.160004,315
58.787998,210.804001,153
58.791000,421.713989,315
58.800999,446.803986,111
58.804001,318.984009,342
58.820999,92.757004,356
58.820999,204.733994,208
58.823002,351.959015,277
58.824001,49.473000,171
58.830002,341.839996,277
58.840000,272.191986,42
58.846001,377.470001,196
58.847000,315.194000,342
58.856998,204.444000,208
58.875000,386.084991,196
58.889999,182.477997,174
58.893002,166.460999,169
58.895000,379.217987,196
58.896000,138.755005,261
58.896999,431.799011,315
58.897999,83.453003,356
58.932999,0.905000,124
58.935001,125.260002,416
58.938999,59.617001,239
58.952000,140.662994,261
58.977001,267.428986,176
59.000000,393.458008,310
59.008999,229.932007,420
59.008999,443.431000,111
59.019001,355.962006,232
59.021000,284.463989,141
59.058998,47.737000,171
59.063999,174.789001,169
59.067001,142.850006,261
59.074001,204.500000,208
59.077000,333.631012,364
59.077999,136.348007,261
59.081001,257.032990,176
59.084999,222.498001,153
59.090000,431.464996,315
59.103001,37.285000,171
59.105999,235.298996,420
59.117001,33.808998,329
59.122002,11.925000,347
59.123001,331.385010,364
59.127998,142.774002,261
59.132000,10.372000,347
59.139000,309.588989,342
59.145000,402.220001,310
59.146999,263.243988,176
59.155998,82.681999,356
59.161999,195.102997,208
59.164001,85.258003,356
59.202999,145.893005,261
59.203999,402.273987,310
59.210999,216.054993,153
59.212002,438.006012,111
59.223000,1.070000,124
59.224998,189.610001,174
59.243000,451.470001,111
59.251999,245.080994,270
59.264999,179.617996,174
59.279999,36.245998,171
59.291000,287.020996,141
59.313999,208.108002,208
59.317001,203.447006,208
59.320000,265.531006,176
59.327999,6.227000,124
59.346001,258.484009,176
59.348000,398.947998,310
59.353001,314.304993,342
59.360001,378.830994,196
59.362999,82.537003,356
59.362999,441.946991,111
59.374001,47.462002,171
59.387001,452.154999,111
59.389999,100.598999,398
59.400002,119.091003,16
59.419998,260.675995,176
59.431000,63.442001,239
59.431000,368.920990,232
59.437000,74.015999,191
59.460999,400.487000,310
59.519001,416.049988,324
59.521000,417.153992,324
59.521999,417.183014,324
59.550999,273.149994,42
59.554001,108.665001,16
59.562000,295.799011,197
59.564999,114.581001,16
59.564999,414.141998,324
59.580002,49.907001,171
59.581001,211.035004,153
59.582001,189.716995,174
59.595001,396.018005,310
59.596001,47.543999,171
59.597000,398.031006,310
59.605000,13.720000,347
59.605000,168.651993,169
59.605000,397.919006,310
59.610001,244.268005,270
59.625999,384.751007,196
59.644001,37.668999,171
59.688999,373.118011,232
59.723999,231.778000,420
59.729000,246.643997,270
59.730999,441.209991,111
59.741001,359.484985,232
59.743000,26.087999,419
59.750000,44.311001,171
59.765999,364.662994,232
59.772999,68.621002,239
59.778999,170.589005,169
59.780998,286.032990,141
59.782001,229.322998,420
59.796001,184.033005,174
59.800999,20.698000,419
59.803001,331.868011,364
59.816002,230.425995,420
59.824001,210.257004,153
59.835999,394.566986,310
59.838001,120.570000,416
59.844002,382.144012,196
59.889000,367.269989,232
59.924000,438.901001,111
59.943001,438.240997,111
59.959999,175.819000,174
59.976002,442.790985,111
59.990002,219.326996,153
59.999001,276.243988,42
60.021000,431.399994,315
60.028000,300.462006,197
60.041000,173.959000,169
60.054001,320.734985,342
60.063999,16.590000,347
60.063999,246.210999,270
60.063999,429.858002,315
60.080002,448.515991,111
60.094002,259.717987,176
60.103001,107.928001,16
60.108002,403.545990,310
60.122002,339.277008,364
60.126999,182.479004,174
60.127998,63.945000,239
60.131001,421.514008,315
60.133999,99.561996,398
60.148998,62.337002,239
60.151001,271.446014,42
60.157001,372.924988,232
60.160999,245.774002,270
60.160999,440.076996,111
60.186001,294.429993,197
60.189999,74.842003,191
60.194000,294.151001,197
60.207001,376.997009,196
60.214001,424.049988,315
60.215000,375.231995,196
60.220001,3.695000,124
60.242001,287.782990,141
60.248001,345.657990,277
60.249001,145.570007,261
60.292999,417.187988,324
60.352001,256.562012,229
60.352001,292.846008,197
60.368999,299.703003,197
60.372002,159.589996,149
60.383999,347.031006,277
60.407001,72.227997,191
60.417999,397.897003,310
60.423000,361.665009,232
60.430000,396.962006,310
60.431999,395.658997,310
60.441002,179.554993,174
60.444000,328.632996,364
60.452999,408.920013,324
60.464001,334.404999,364
60.466999,391.842010,310
60.467999,244.972000,270
60.474998,108.179001,16
60.476002,98.643997,398
60.480999,287.558014,141
60.481998,316.101990,342
60.487999,156.981995,149
60.494999,321.209015,342
60.497002,352.681000,277
60.506001,167.824005,169
60.511002,369.920990,232
60.519001,74.445000,191
60.535999,204.710999,208
60.536999,345.906006,277
60.544998,162.076996,149
60.548000,280.131989,42
60.549000,39.930000,171
60.551998,340.162994,364
60.553001,308.173004,197
60.554001,226.626007,153
60.584999,247.154999,270
60.592999,321.446991,342
60.598000,43.535999,171
60.605999,218.139999,153
60.611000,30.764999,329
60.611000,427.851013,315
60.615002,118.792999,16
60.618000,132.279999,386
60.618000,246.720001,270
60.620998,204.378998,208
60.629002,185.742996,174
60.633999,155.625000,149
60.639000,103.705002,398
60.645000,23.139000,419
60.646000,41.695000,171
60.653000,32.480999,329
60.659000,307.494995,197
60.660000,172.561996,169
60.660000,343.218994,277
60.660999,351.453003,277
60.667000,61.657001,239
60.673000,143.740005,261
60.681000,143.479996,261
60.700001,128.264008,386
60.703999,47.465000,171
60.705002,107.838997,16
60.708000,53.090000,239
60.723000,2.554000,124
60.727001,289.506989,141
60.738998,225.233994,153
60.748001,203.542999,208
60.764000,270.781006,42
60.785000,230.341995,420
60.786999,54.993999,239
60.787998,5.305000,124
60.787998,207.018005,208
60.796001,389.406006,310
60.813999,423.097992,315
60.814999,317.022003,342
60.827999,390.432007,310
60.833000,314.738007,342
60.835999,25.173000,419
60.852001,167.028000,169
60.854000,329.843994,364
60.858002,34.027000,329
60.858002,63.616001,239
60.858002,432.022003,315
60.861000,246.332001,270
60.877998,268.178986,176
60.886002,335.167999,364
60.894001,54.452999,239
60.898998,434.579010,315
60.923000,360.416992,232
60.925999,39.560001,171
60.929001,115.693001,16
60.943001,246.011993,270
60.959999,368.710999,232
60.964001,80.195000,191
60.966000,123.264999,416
60.966000,334.587006,364
61.005001,421.322998,315
61.032001,438.471985,111
61.034000,373.782990,232
61.041000,276.042999,42
61.054001,417.996002,324
61.068001,399.214996,310
61.077999,322.656006,342
61.098999,369.415009,232
61.111000,275.998993,42
61.120998,202.382004,208
61.124001,399.770996,310
61.126999,112.009003,16
61.136002,296.562988,197
61.138000,439.101990,111
61.151001,329.783997,364
61.152000,422.985992,315
61.174999,172.837997,169
61.181000,423.164001,315
61.188999,326.264008,342
61.194000,444.299988,111
61.198002,116.094002,16
61.198002,296.730011,197
61.205002,442.291992,111
61.206001,343.238007,277
61.207001,52.596001,239
61.207001,105.967003,398
61.209999,79.528000,191
61.217999,130.535995,386
61.237000,207.479996,208
61.238998,422.389008,315
61.242001,418.613007,324
61.254002,213.932999,153
61.258999,304.717987,197
61.258999,451.681000,111
61.261002,4.701000,124
61.261002,183.384995,174
61.261002,307.007996,197
61.271000,273.903015,42
61.272999,118.684998,16
61.273998,78.760002,191
61.277000,124.347000,416
61.289001,422.615997,315
61.306999,365.074005,232
61.307999,88.782997,356
61.308998,450.039001,111
61.324001,112.917999,16
61.341999,275.661011,42
61.345001,214.167999,153
61.346001,334.384003,364
61.348999,332.449005,364
61.352001,308.598999,197
61.359001,381.277008,198
61.366001,56.323002,239
61.380001,21.770000,419
61.396999,424.822998,315
61.397999,78.710999,191
61.412998,316.803009,342
61.415001,236.042007,270
61.417000,103.125000,398
61.428001,59.764000,239
61.450001,404.830994,310
61.452999,390.584991,310
61.478001,230.966995,420
61.487999,111.833000,16
