x,y,centroidIndex
63.903999,315.016998,96
63.914001,144.718994,81
63.932999,293.747986,222
63.933998,180.809006,54
63.945999,211.757996,103
63.965000,162.421997,54
63.974998,94.172997,154
63.981998,157.744003,81
63.983002,158.330002,81
63.984001,210.270996,103
63.994999,200.908997,121
64.003998,28.777000,116
64.012001,252.908997,98
64.014000,439.005005,37
64.019997,335.941986,209
64.022003,405.755005,104
64.027000,79.143997,148
64.036003,60.386002,160
64.036003,90.362000,154
64.041000,168.294006,54
64.057999,332.708008,209
64.079002,395.950989,195
64.082001,176.748001,54
64.098999,121.505997,168
64.098999,234.899994,53
64.101997,339.683014,209
64.112000,276.287994,62
64.120003,374.231995,125
64.121002,78.246002,148
64.139000,453.848999,107
64.144997,138.097000,26
64.151001,254.302994,98
64.155998,321.682007,96
64.182999,62.557999,160
64.183998,81.930000,148
64.183998,110.455002,168
64.190002,214.701004,103
64.193001,127.287003,26
64.213997,379.970001,125
64.230003,341.623993,209
64.231003,323.329987,96
64.241997,127.869003,26
64.245003,448.894012,107
64.248001,294.227997,222
64.249001,348.566010,209
64.252998,225.774002,103
64.260002,136.792007,26
64.267998,239.389999,53
64.294998,22.186001,124
64.300003,75.653999,148
64.311996,235.863998,53
64.314003,69.556999,148
64.317001,409.690002,104
64.319000,257.721985,98
64.322998,167.541000,54
64.328003,275.867004,62
64.339996,433.707001,37
64.342003,382.092010,125
64.343002,149.660004,81
64.345001,412.765015,104
64.348000,99.663002,168
64.349998,431.359009,37
64.359001,358.630005,27
64.365997,237.080994,53
64.377998,58.626999,160
64.383003,402.760010,195
64.400002,443.079987,37
64.438004,118.796997,168
64.461998,274.216003,62
64.473000,23.177000,124
64.474998,150.804001,81
64.475998,396.489990,195
64.492996,373.089996,125
64.495003,241.990997,53
64.498001,203.514999,121
64.499001,66.137001,148
64.513000,297.033997,222
64.528000,405.489014,104
64.528999,409.321014,104
64.538002,447.149994,107
64.550003,331.027008,96
64.557999,275.197998,62
64.565002,62.990002,160
64.566002,402.808990,195
64.570000,260.277008,98
64.571999,320.903015,96
64.577003,414.451996,104
64.584000,140.184006,26
64.592003,384.072998,125
64.594002,336.696991,209
64.595001,185.020996,54
64.598000,15.181000,124
64.599998,328.643005,96
64.605003,139.078003,26
64.612000,358.713013,27
64.615997,318.062988,96
64.634003,383.709015,125
64.637001,114.320999,168
64.638000,112.075996,168
64.639999,152.514999,81
64.640999,172.886002,54
64.657997,422.144012,246
64.672997,217.289001,103
64.676003,92.094002,154
64.681999,374.535004,125
64.683998,312.003998,222
64.690002,187.889999,121
64.703003,199.294006,121
64.704002,447.539001,107
64.714996,321.177002,96
64.718002,94.435997,154
64.718002,381.569000,125
64.722000,205.671005,121
64.747002,75.822998,148
64.758003,131.580994,26
64.758003,184.093994,54
64.765999,172.393005,54
64.780998,163.016006,54
64.781998,110.015999,168
64.785004,136.703003,26
64.792999,263.279999,98
64.801003,149.029007,81
64.830002,117.464996,168
64.839996,32.417999,116
64.845001,373.365997,125
64.859001,243.834000,53
64.859001,448.790009,107
64.896004,55.275002,160
64.902000,437.166992,37
64.907997,403.623993,195
64.912003,46.101002,116
64.917999,345.812012,209
64.934998,452.403992,107
64.945999,5.512000,124
64.952003,104.245003,168
64.957001,85.930000,148
64.957001,409.144012,104
64.974998,120.191002,168
64.995003,263.662994,98
65.010002,64.341003,148
65.044998,433.714996,37
65.047997,113.380997,168
65.053001,128.266998,26
65.056999,169.617004,54
65.060997,323.950012,96
65.066002,159.589005,81
65.075996,246.156998,53
65.084000,103.639000,168
65.094002,368.049988,27
65.096001,198.563995,121
65.103996,397.221008,195
65.138000,101.808998,168
65.144997,254.238007,98
65.144997,273.230011,62
65.154999,294.322998,222
65.161003,265.118988,98
65.162003,131.740997,26
65.170998,204.098007,121
65.209000,116.721001,168
65.212997,431.158997,37
65.214996,81.078003,148
65.221001,146.987000,81
65.222000,39.189999,116
65.224998,323.237000,96
65.237999,157.214005,81
65.240997,152.929001,81
65.242996,453.799988,107
65.253998,20.032000,124
65.266998,71.152000,148
65.289001,257.256012,98
65.318001,355.914001,27
65.329002,5.020000,124
65.329002,365.595001,27
65.341003,385.186005,125
65.362000,164.852005,54
65.362999,15.199000,124
65.385002,290.830994,222
65.391998,403.583008,104
65.393997,128.826004,26
65.394997,232.003998,53
65.396004,389.782013,125
65.397003,209.520004,103
65.401001,229.231995,53
65.407997,416.342010,104
65.410004,253.268005,98
65.415001,101.883003,168
65.421997,149.345001,81
65.422997,444.100006,107
65.427002,228.309998,53
65.443001,97.705002,154
65.449997,172.488007,54
65.454002,42.639999,116
65.477997,135.380997,26
65.524002,267.569000,98
65.527000,261.808990,98
65.556000,62.903999,148
65.559998,148.895996,81
65.559998,199.184006,121
65.570999,359.563995,27
65.582001,267.184998,98
65.595001,22.583000,124
65.596001,415.479004,104
65.600998,338.748993,209
65.608002,106.773003,168
65.608002,185.042999,54
65.610001,139.128998,26
65.616997,233.330002,53
65.617996,254.024002,98
65.620003,36.166000,116
65.632004,450.315002,107
65.643997,170.664001,54
65.644997,341.984009,209
65.646004,319.502991,96
65.649002,6.723000,124
65.652000,413.235992,104
65.653000,183.968002,54
65.653000,454.859985,107
65.684998,246.087006,53
65.686996,224.796997,103
65.695999,410.510010,104
65.718002,68.813004,148
65.736000,72.584000,148
65.739998,27.969999,116
65.767998,438.026001,37
65.778999,288.556000,62
65.785004,403.858002,104
65.805000,55.713001,160
65.811996,188.563995,121
65.825996,100.310997,154
65.828003,31.812000,116
65.842003,288.420990,62
65.844002,287.539001,62
65.848999,337.355988,209
65.849998,57.178001,160
65.863998,304.946014,222
65.874001,112.337997,168
65.885002,193.447998,121
65.893997,236.268997,53
65.918999,158.175003,81
65.928001,95.814003,154
65.943001,166.337997,54
65.949997,234.656998,53
65.952003,113.763000,168
65.952003,172.072006,54
65.952003,443.606995,107
65.953003,408.269989,104
65.966003,441.106995,37
65.982002,124.565002,26
65.987000,92.683998,154
65.989998,104.259003,168
65.997002,284.053009,62
66.061996,299.971985,222
66.066002,149.190002,81
66.067001,44.032001,116
66.078003,389.061005,125
66.084000,233.820999,53
66.084000,366.115997,27
66.093002,258.105011,98
66.094002,306.118988,222
66.110001,239.231995,53
66.128998,355.382996,27
66.157997,220.063004,103
66.160004,142.108994,26
66.160004,416.589996,104
66.167000,30.639000,116
66.174004,318.225006,96
66.175003,166.781006,54
66.175003,432.782013,37
66.179001,451.074005,107
66.191002,39.610001,116
66.194000,13.981000,124
66.197998,387.639008,125
66.209000,132.268997,26
66.226997,104.137001,168
66.235001,25.049999,124
66.236000,101.917000,168
66.245003,68.939003,148
66.257004,133.587006,26
66.268997,6.839000,124
66.283997,131.294006,26
66.294998,250.093994,98
66.304001,294.010010,222
66.325996,46.834999,116
66.336998,58.926998,0
66.342003,326.393005,96
66.343002,251.298996,98
66.348000,427.342010,37
66.399002,250.007004,98
66.411003,30.563000,116
66.414001,309.549988,222
66.418999,218.746002,103
66.421997,296.902008,222
66.432999,400.596008,195
66.435997,78.642998,148
66.442001,374.493011,125
66.459000,338.610992,209
66.459999,137.628006,26
66.461998,29.780001,116
66.461998,214.932999,103
66.466003,20.985001,124
66.475998,382.778992,125
66.481003,120.696999,168
66.487000,54.721001,0
66.490997,452.949005,107
66.500000,409.393005,104
66.500999,388.436005,125
66.510002,192.845993,121
66.512001,281.152008,62
66.518997,410.660004,104
66.535004,230.796005,53
66.552002,134.643997,26
66.579002,212.884003,103
66.580002,57.389000,0
66.611000,299.928009,222
66.616997,433.733002,37
66.628998,37.514000,116
66.653999,318.286011,96
66.657997,256.591003,98
66.662003,176.449005,54
66.663002,143.625000,81
66.665001,379.953003,125
66.690002,212.031998,103
66.710999,263.699005,98
66.713997,64.810997,148
66.714996,144.192993,81
66.722000,229.119003,53
66.734001,27.396000,116
66.749001,434.709015,37
66.761002,32.452000,116
66.805000,125.698997,26
66.805000,382.769012,125
66.806000,357.526001,27
66.843002,441.503998,107
66.855003,344.218994,209
66.867996,372.016998,125
66.873001,438.393005,37
66.874001,42.016998,116
66.875999,450.549011,107
66.877998,262.837006,98
66.879997,240.970001,53
66.883003,103.781998,168
66.889999,277.011993,62
66.898003,105.110001,168
66.904999,342.257996,209
66.905998,97.348999,154
66.905998,397.571014,195
66.926003,349.118011,209
66.927002,428.871002,37
66.935997,17.655001,124
66.942001,134.757996,26
66.961998,88.114998,154
66.961998,181.460999,54
66.967003,251.701004,98
66.968002,79.084999,148
66.971001,107.735001,168
66.974998,341.743011,209
66.988998,89.182999,154
66.997002,361.045990,27
67.001999,285.657013,62
67.008003,407.993988,104
67.009003,263.949005,98
67.011002,24.790001,124
67.028000,164.220993,54
67.029999,221.378998,103
67.037003,277.481995,62
67.054001,433.657990,37
67.066002,363.903015,27
67.077003,292.221008,222
67.088997,135.848999,26
67.089996,39.438999,116
67.091003,138.509995,26
67.100998,103.060997,168
67.108002,2.216000,124
67.124001,367.707001,27
67.139999,162.776001,54
67.151001,381.696991,125
67.154999,16.698000,124
67.155998,290.031006,222
67.167000,296.354004,222
67.167999,149.904007,81
67.167999,179.860001,54
67.176003,311.899994,49
67.180000,383.075989,125
67.181000,367.601013,27
67.192001,204.214005,121
67.194000,426.165985,37
67.197998,272.253998,62
67.230003,106.681000,168
67.237000,339.976990,209
67.237999,208.171005,103
67.239998,131.108002,26
67.239998,275.548004,62
67.265999,380.381989,125
67.269997,393.565002,195
67.276001,46.841999,116
67.292999,419.088013,104
67.302002,100.459999,154
67.303001,37.243000,116
67.320999,48.200001,116
67.337997,442.420013,107
67.348000,194.306000,121
67.382004,380.028992,125
67.389999,223.860992,103
67.392998,381.843994,125
67.406998,252.194000,98
67.413002,62.747002,0
67.424004,366.640991,27
67.427002,331.531006,209
67.444000,89.875000,154
67.446999,434.968994,37
67.460999,46.370998,116
67.460999,207.774002,103
67.460999,320.665009,96
67.463997,193.802002,121
67.475998,195.205002,121
67.503998,256.351990,98
67.512001,232.307999,53
67.517998,154.110992,81
67.523003,413.514008,104
67.528000,252.811005,98
67.531998,1.522000,124
67.532997,356.046997,27
67.537003,101.217003,154
67.555000,292.187988,222
67.557999,245.705994,53
67.570999,114.305000,168
67.589996,216.207993,103
67.591003,279.337006,62
67.613998,51.926998,0
67.622002,183.904999,54
67.624001,233.908997,53
67.625999,67.265999,148
67.653000,444.235992,107
67.657997,26.110001,124
67.667000,15.405000,124
67.698997,196.160995,121
67.698997,226.774002,53
67.710999,64.209999,148
67.711998,444.355988,107
67.721001,333.441986,209
67.721001,367.417999,27
67.732002,303.648010,222
67.735001,308.057007,222
67.735001,340.085999,209
67.745003,304.723999,222
67.751999,152.723007,81
67.766998,42.702999,116
67.777000,304.332001,222
67.778000,113.676003,168
67.782997,286.119995,62
67.793999,25.669001,124
67.795998,20.740999,124
67.804001,368.322998,27
67.806999,25.990999,124
67.818001,272.126007,62
67.824997,183.307999,54
67.828003,72.647003,148
67.834000,190.179993,114
67.835999,252.716995,98
67.852997,254.468002,98
67.876999,332.641998,209
67.889000,383.457001,125
67.889999,80.121002,148
67.899002,55.459999,0
67.903000,17.396999,124
67.911003,191.188995,114
67.918999,82.668999,148
67.919998,99.283997,154
67.940002,83.160004,148
67.950996,436.997009,37
67.967003,390.721985,125
67.968002,140.722000,26
67.974998,334.889008,209
67.988998,143.429993,81
67.996002,417.990997,104
68.008003,384.694000,125
68.039001,137.003998,26
68.039001,143.391998,81
68.041000,228.382996,53
68.043999,355.510986,27
68.061996,155.947006,81
68.064003,53.766998,0
68.064003,204.009003,121
68.081001,8.033000,124
68.105003,53.949001,0
68.106003,61.153999,0
68.112000,302.697998,222
68.112999,48.594002,116
68.113998,18.257999,124
68.116997,22.664000,124
68.117996,218.522003,103
68.123001,200.472000,121
68.132004,338.209015,209
68.158997,257.121002,98
68.164001,93.365997,154
68.176003,28.308001,116
68.177002,30.870001,116
68.179001,20.826000,124
68.181000,314.321014,49
68.181999,145.445999,81
68.188004,349.144012,209
68.202003,265.458008,98
68.216003,444.838989,107
68.235001,401.018005,104
68.250999,435.194000,37
68.252998,69.350998,148
68.263000,131.746994,26
68.263000,286.997986,62
68.264000,285.105011,62
68.267998,229.294006,53
68.268997,183.046997,54
68.272003,121.529999,168
68.277000,128.376007,26
68.279999,202.457993,121
68.297997,206.259003,121
68.325996,150.276001,81
68.328003,144.862000,81
68.351997,148.391006,81
68.353996,164.800995,54
68.359001,214.690994,103
68.362999,156.654999,81
68.362999,432.980011,37
68.366997,262.330994,98
68.373001,72.833000,148
68.377998,202.410004,121
68.388000,278.428009,62
68.392998,453.253998,107
68.407997,106.644997,168
68.436996,36.365002,116
68.460999,196.317001,121
68.469002,152.632996,81
68.473999,127.181999,26
68.475998,403.947998,104
68.486000,42.984001,116
68.504997,27.316000,124
68.512001,70.762001,148
68.519997,318.395996,49
68.519997,428.480988,37
68.530998,133.740005,26
68.531998,133.438995,26
68.531998,440.140991,107
68.532997,361.355988,27
68.540001,24.184999,124
68.566002,167.272003,54
68.567001,28.509001,116
68.575996,431.821014,37
68.597000,237.143005,53
68.607002,115.758003,168
68.609001,154.238007,81
68.612999,16.844000,124
68.623001,92.955002,154
68.632004,191.992996,114
68.638000,9.705000,124
68.643997,110.543999,168
68.649002,20.311001,124
68.666000,150.375000,81
68.667999,390.174011,125
68.676003,381.558014,125
68.684998,95.498001,154
68.690002,449.976013,107
68.691002,129.138000,26
68.709000,10.071000,124
68.710999,193.050995,114
68.710999,250.408997,98
68.713997,316.911987,49
68.718002,405.606995,104
68.722000,70.322998,148
68.737999,165.337006,54
68.753998,379.933014,125
68.758003,5.001000,124
68.769997,393.118011,125
68.773003,375.303009,125
68.774002,1.935000,124
68.778000,69.927002,148
68.781998,296.354004,222
68.787003,375.971985,125
68.806000,114.969002,168
68.809998,6.830000,124
68.842003,9.285000,124
68.849998,145.459000,81
68.850998,258.656006,98
68.862999,59.647999,0
68.862999,339.287994,209
68.874001,158.500000,81
68.884003,146.697006,81
68.893997,422.691010,90
68.945999,284.475006,62
68.947998,172.626999,54
68.960999,445.540009,107
68.961998,328.993988,209
68.964996,13.271000,124
68.971001,139.998001,26
68.973999,0.594000,124
68.998001,152.007004,81
69.000999,326.178009,96
69.001999,18.465000,124
69.011002,258.670990,98
69.022003,419.591003,104
69.022003,452.256989,107
69.033997,92.328003,154
69.069000,118.482002,168
69.070000,130.283997,26
69.085999,427.209015,37
69.089996,439.993011,107
69.098999,15.584000,124
69.127998,434.522003,37
69.133003,438.388000,37
69.149002,189.807999,114
69.154999,336.716003,209
69.170998,350.501007,209
69.203003,204.768997,121
69.207001,21.652000,124
69.231003,115.933998,168
69.236000,114.958000,168
69.242996,366.714996,27
69.249001,441.779999,107
69.249001,443.375000,107
69.254997,410.839996,104
69.264000,367.437012,27
69.271004,444.963013,107
69.277000,358.479004,27
69.300003,402.816986,104
69.309998,423.070007,90
69.319000,79.010002,148
69.322998,188.735001,114
69.343002,422.675995,90
69.352997,231.337997,53
69.357002,249.587006,98
69.358002,295.209015,222
69.389999,157.005005,81
69.399002,320.906006,49
69.403000,438.519989,37
69.413002,313.618988,49
69.414001,150.276993,81
69.443001,97.117996,154
69.463997,13.931000,124
69.487999,78.209999,148
69.517998,16.747999,124
69.533997,249.705994,98
69.563004,249.865005,98
69.571999,190.934006,114
69.579002,438.915009,37
69.580002,15.270000,124
69.580002,103.708000,154
69.603996,103.083000,154
69.605003,163.190002,54
69.619003,361.278015,27
69.623001,25.547001,124
69.625999,275.988007,62
69.627998,204.324997,121
69.634003,149.173004,81
69.657997,92.766998,154
69.664001,94.119003,154
69.679001,327.658997,96
69.691002,432.450012,37
69.711998,188.401001,114
69.712997,91.146004,154
69.723000,274.377014,62
69.726997,416.511993,104
69.758003,125.512001,26
69.761002,264.315002,98
69.766998,423.028992,90
69.815002,360.600006,27
69.820000,451.200012,107
69.822998,224.785004,103
69.827003,173.352997,54
69.827003,383.727997,125
69.838997,351.774994,209
69.845001,340.661987,209
69.850998,81.389999,148
69.861000,92.545998,154
69.867996,421.079987,90
69.877998,0.127000,124
69.879997,149.723999,81
69.882004,191.600006,114
69.899002,445.010010,107
69.917999,160.845993,81
69.929001,11.022000,124
69.941002,391.144989,125
69.947998,264.234009,98
69.953003,264.404999,98
69.963997,334.515991,209
69.969002,48.716000,116
69.969002,129.632004,26
69.972000,258.971008,98
69.975998,199.108994,121
69.984001,294.308014,222
69.987000,103.584999,154
69.991997,164.641998,54
69.996002,237.501999,53
70.007004,418.859985,104
70.024002,174.942993,54
70.028999,93.153999,154
70.036003,13.875000,124
70.039001,192.386002,114
70.044998,375.695007,125
70.055000,333.269989,209
70.092003,361.894989,27
70.092003,362.976990,27
70.093002,382.748993,125
70.094002,51.386002,0
70.105003,407.166992,104
70.110001,148.311996,81
70.112000,399.958008,104
70.117996,355.755005,27
70.150002,120.862999,168
70.160004,77.946999,148
70.166000,304.785004,222
70.168999,211.589996,103
70.169998,402.623993,104
70.178001,247.112000,53
70.186996,273.283997,62
70.190002,13.968000,124
70.200996,42.834000,116
70.220001,249.264008,98
70.223999,451.518005,107
70.236000,173.462006,54
70.276001,47.834000,116
70.283997,349.273010,209
70.286003,322.037994,49
70.288002,96.552002,154
70.290001,409.200012,104
70.292000,205.850006,121
70.293999,122.991997,26
70.293999,450.433014,107
70.294998,149.283005,81
70.294998,398.523010,104
70.295998,156.054001,81
70.303001,243.690002,53
70.306000,11.314000,124
70.311996,319.128998,49
70.315002,234.052002,53
70.335999,312.817993,49
70.369003,104.862999,168
70.379997,276.002014,62
70.388000,339.002014,209
70.394997,183.350998,54
70.404999,317.687012,49
70.408997,230.996002,53
70.414001,63.758999,0
70.415001,75.112999,148
70.420998,142.167007,81
70.425003,332.265015,209
70.428001,106.026001,168
70.431000,204.285995,121
70.442001,339.744995,209
70.442001,382.576996,125
70.443001,379.562012,125
70.454002,162.845993,54
70.454002,270.566986,62
70.459000,365.928986,27
70.459000,387.971008,125
70.462997,82.919998,148
70.467003,153.093994,81
70.468002,122.574997,26
70.498001,227.667999,53
70.525002,86.962997,154
70.529999,394.531006,104
70.541000,242.352997,53
70.550003,145.569000,81
70.555000,290.356995,222
70.558998,92.295998,154
70.560997,256.575012,98
70.569000,134.014999,26
70.573997,212.764008,103
70.575996,72.168999,148
70.577003,417.286011,104
70.598999,68.583000,148
70.606003,340.057007,209
70.628998,179.412003,54
70.629997,229.192001,53
70.634003,302.394989,222
70.644997,191.889008,114
70.660004,432.467987,37
70.661003,177.037003,54
70.664001,82.622002,148
70.668999,424.641998,90
70.681999,171.531006,54
70.686996,136.324997,26
70.689003,241.563995,53
70.691002,212.826004,103
70.692001,271.792999,62
70.699997,234.645004,53
70.700996,248.781998,98
70.703003,68.676003,148
70.709000,170.964996,54
70.711998,421.985992,90
70.714996,376.316986,125
70.727997,314.782990,49
70.736000,423.273987,90
70.742996,144.917999,81
70.749001,267.907013,98
70.754997,351.315002,209
70.762001,220.311996,103
70.763000,192.315994,114
70.767998,291.529999,222
70.768997,258.121002,98
70.787003,87.275002,154
70.787003,396.040985,104
70.794998,234.604004,53
70.804001,454.492004,107
70.806000,236.983994,53
70.806000,388.494995,125
70.809998,346.092010,209
70.815002,62.008999,0
70.834999,97.278000,154
70.837997,151.227005,81
70.838997,454.458008,107
70.843002,313.165985,49
70.844002,371.838989,125
70.848999,280.295013,62
70.860001,14.258000,124
70.861000,159.410995,81
70.862999,379.140991,125
70.865997,381.937988,125
70.873001,408.373993,104
70.884003,169.623993,54
70.887001,240.160004,53
70.893997,110.154999,168
70.894997,3.695000,124
70.900002,433.182007,37
70.907997,402.352997,104
70.943001,79.753998,148
70.963997,347.770996,209
70.999001,350.760986,209
71.005997,224.878006,103
71.008003,231.063995,53
71.009003,217.772003,103
71.025002,399.329987,104
71.032997,260.575012,98
71.033997,101.380997,154
71.038002,206.813995,112
71.054001,343.311005,209
71.087997,232.496002,53
71.089996,140.115005,26
71.097000,29.738001,130
71.099998,238.313995,53
71.115997,267.093994,98
71.137001,16.459999,124
71.139999,83.320000,148
71.139999,202.649994,121
71.146004,187.824005,114
71.152000,262.171997,98
71.155998,272.173004,62
71.176003,452.536011,107
71.178001,100.916000,154
71.195999,98.445999,154
71.203003,168.072006,54
71.210999,123.137001,26
71.221001,209.160995,112
71.236000,62.535999,0
71.261002,401.657990,104
71.271004,169.250000,54
71.271004,389.796997,125
71.275002,68.582001,148
71.276001,282.488007,62
71.278000,288.471985,62
71.281998,238.014008,53
71.283997,293.851990,222
71.285004,321.299988,49
71.292000,53.103001,0
71.320999,347.024994,209
71.342003,88.269997,154
71.342003,100.338997,154
71.343002,280.970001,62
71.353996,212.813995,112
71.365997,403.218994,104
71.372002,102.170998,154
71.386002,47.133999,116
71.388000,452.920990,107
71.403999,215.222000,103
71.414001,55.844002,0
71.417999,311.091003,49
71.426003,93.924004,154
71.444000,408.984985,104
71.449997,169.766006,54
71.457001,168.356995,54
71.464996,96.178001,154
71.485001,9.643000,124
71.503998,435.286011,37
71.504997,435.977997,37
71.509003,387.907990,125
71.509003,450.944000,107
71.524002,384.480011,125
71.525002,384.713989,125
71.542999,406.467010,104
71.547997,199.154999,114
71.560997,282.557007,62
71.577003,131.832993,26
71.578003,0.555000,124
71.594002,408.838013,104
71.601997,346.248993,209
71.634003,339.964996,209
71.639000,174.335999,54
71.657997,407.320007,104
71.680000,134.216995,26
71.692001,64.723000,0
71.694000,444.075989,107
71.702003,17.283001,124
71.747002,156.091995,81
71.750999,107.024002,168
71.752998,0.444000,124
71.763000,89.435997,154
71.791000,269.613007,63
71.813004,279.868988,62
71.832001,423.695007,90
71.836998,87.501999,154
71.845001,174.246994,54
71.847000,179.852005,54
71.848000,66.222000,0
71.857002,26.316999,124
71.862999,107.806999,168
71.866997,179.356003,54
71.882004,315.442993,49
71.885002,251.492004,98
71.903999,58.759998,0
71.907997,170.972000,54
71.948997,19.063000,124
71.969002,348.776001,209
71.977997,379.036987,125
71.980003,23.426001,124
72.001999,320.585999,49
72.004997,345.708008,209
72.014000,324.977997,49
72.018997,268.928986,63
72.025002,242.733994,53
72.051003,365.302002,27
72.056000,133.561996,26
72.084999,189.453995,114
72.086998,95.305000,154
72.110001,102.731003,154
72.111000,432.674988,37
72.116997,172.401001,54
72.119003,35.314999,130
72.127998,399.752014,104
72.133003,42.442001,130
72.141998,290.714996,178
72.142998,438.653015,107
72.156998,381.096008,125
72.158997,115.512001,15
72.163002,409.678009,104
72.165001,7.805000,124
72.168999,12.421000,124
72.171997,308.067993,49
72.181999,303.212006,222
72.186996,430.864014,37
72.196999,110.481003,168
72.197998,279.394989,62
72.205002,355.368011,27
72.239998,48.397999,0
72.249001,70.642998,148
72.254997,36.113998,130
72.263000,307.235992,49
72.278999,229.669998,53
72.293999,184.792007,114
72.296997,441.290009,107
72.299004,118.141998,15
72.302002,203.348999,114
72.304001,215.082001,112
72.311996,327.007996,49
72.315002,215.093994,112
72.318001,12.926000,124
72.332001,196.466995,114
72.337997,401.932007,104
72.352997,35.530998,130
72.355003,17.264999,124
72.367996,91.120003,154
72.375000,172.339005,54
72.375999,262.322998,98
72.378998,257.743988,98
72.392998,146.738998,81
72.401001,205.380005,112
72.410004,445.299011,107
72.411003,417.350006,104
72.438004,104.901001,154
72.440002,76.057999,148
72.477997,378.378998,125
72.478996,178.369003,54
72.487000,350.503998,209
72.487999,337.492004,209
72.495003,256.330994,98
72.502998,218.031006,112
72.536003,196.123001,114
72.542999,285.803986,62
72.552002,158.826004,81
72.564003,418.483002,104
72.567001,165.850998,54
72.567001,223.134003,103
72.575996,26.926001,124
72.577003,311.759003,49
72.595001,435.548004,37
72.596001,419.575989,90
72.609001,140.238998,81
72.613998,198.143005,114
72.620003,143.720001,81
72.634003,1.859000,124
72.647003,378.865997,125
72.650002,92.794998,154
72.664001,206.507004,112
72.666000,452.911011,107
72.677002,172.533997,54
72.679001,311.194000,49
72.691002,361.937012,198
72.699997,260.178009,98
72.705002,300.341003,222
72.706001,286.246002,62
72.708000,446.744995,107
72.714996,10.930000,124
72.718002,378.076996,125
72.722000,37.095001,130
72.726997,51.960999,0
72.734001,114.438004,15
72.734001,307.907013,49
72.738998,280.924011,62
72.745003,289.348999,178
72.765999,447.750000,107
72.769997,377.286011,125
72.795998,449.135986,107
72.801003,60.505001,0
72.818001,32.808998,130
72.820000,32.221001,130
72.825996,166.345993,54
72.829002,196.751999,114
72.834000,204.707001,112
72.834999,161.811005,81
72.841003,107.685997,168
72.841003,310.354004,49
72.867996,174.237000,54
72.876999,205.384995,112
72.882004,70.252998,148
72.886002,304.967987,222
72.888000,165.675003,54
72.894997,422.083008,90
72.916000,159.591995,81
72.929001,42.377998,130
72.931999,403.535004,104
72.956001,348.510010,209
72.963997,60.589001,0
72.966003,257.183014,98
72.976997,223.399994,103
73.005997,76.879997,148
73.010002,324.450989,49
73.011002,272.627014,63
73.014999,47.582001,130
73.025002,2.391000,124
73.027000,239.785995,53
73.036003,110.095001,15
73.039001,231.813004,53
73.042000,201.412994,114
73.043999,365.674011,198
73.049004,398.226013,104
73.056999,229.343002,53
73.112000,36.179001,130
73.112000,412.118011,104
73.125000,121.063004,15
73.135002,431.790985,90
73.148003,190.072998,114
73.151001,31.733999,130
73.151001,210.606003,112
73.172997,74.113998,148
73.174004,408.967010,104
73.183998,348.167999,209
73.191002,33.306999,130
73.191002,418.503998,104
73.194000,291.653015,178
73.214996,369.606995,198
73.217003,163.505005,54
73.242996,50.828999,0
73.245003,25.874001,124
73.247002,338.970001,209
73.251999,376.385986,125
73.253998,136.309006,26
73.260002,3.365000,124
73.264000,157.798004,81
73.272003,263.899994,98
73.273003,367.596008,198
73.286003,188.654999,114
73.290001,296.441986,222
73.299004,106.544998,154
73.303001,56.113998,0
73.306000,338.940002,209
73.308998,437.022003,107
73.335999,8.001000,124
73.339996,42.132000,130
73.339996,366.290009,198
73.343002,56.501999,0
73.351997,173.847000,54
73.353996,312.423004,49
73.363998,265.737000,98
73.364998,57.626999,0
73.371002,159.776001,81
73.372002,275.627014,62
73.389999,208.572998,112
73.393997,345.705994,209
73.407997,257.884003,98
73.416000,95.511002,154
73.420998,334.013000,209
73.433998,92.183998,154
73.440002,392.557007,212
73.445000,364.023987,198
73.446999,297.997009,222
73.449997,47.723000,130
73.449997,312.065002,49
73.453003,171.399002,54
73.461998,450.903015,107
73.462997,42.702000,130
73.463997,409.899994,104
73.473999,252.539001,98
73.487000,240.432999,53
73.495003,442.100006,107
73.504997,314.408997,49
73.512001,416.779999,104
73.535004,368.009003,198
73.538002,47.021999,130
73.538002,387.924988,125
73.541000,399.786987,104
73.546997,393.522003,212
73.550003,324.791992,49
73.563004,309.113007,49
73.567001,325.752991,49
73.575996,153.593994,81
73.584999,202.057999,114
73.584999,359.442993,198
73.592003,36.869999,130
73.598000,174.201996,54
73.612999,252.410004,98
73.621002,157.647995,81
73.624001,148.057007,81
73.630997,440.338013,107
73.661003,173.858002,54
73.672997,74.253998,148
73.677002,132.223999,26
73.681000,289.675995,178
73.682999,436.559998,107
73.683998,148.056000,81
73.686996,181.666000,54
73.688004,213.753998,112
73.692001,134.287003,26
73.712997,395.136993,212
73.734001,3.610000,124
73.737999,42.900002,130
73.741997,208.621002,112
73.745003,233.115997,53
73.745003,431.489014,90
73.764999,108.593002,15
73.772003,420.712006,90
73.780998,84.728996,154
73.808998,258.654999,98
73.820000,334.359985,209
73.822998,288.627014,178
73.831001,77.112999,148
73.834999,15.258000,124
73.838997,234.248993,53
73.850998,87.369003,154
73.850998,150.677002,81
73.852997,39.022999,130
73.862999,446.273987,107
73.873001,405.348999,104
73.875999,298.223999,222
73.884003,301.441986,222
73.893997,385.431000,125
73.898003,269.858002,63
73.915001,369.201996,198
73.918999,91.862999,154
73.920998,269.502991,63
