x,y
38.971,186.26
38.984,111.707
38.986,291.89
38.998,13.519
39.018,333.176
39.025,396.878
39.029,372.08
39.047,270.763
39.065,302.367
39.066,226.007
39.071,293.845
39.081,214.458
39.087,363.575
39.093,359.157
39.097,215.657
39.098,431.764
39.099,299.714
39.104,355.281
39.111,195.141
39.114,173.474
39.13,184.03
39.136,96.592
39.139,430.276
39.142,419.599
39.144,215.283
39.154,18.895
39.158,211.046
39.167,196.045
39.179,163.504
39.186,339.711
39.203,212.373
39.215,24.457
39.223,177.955
39.227,105.666
39.237,221.877
39.239,53.455
39.245,47.972
39.252,169.609
39.252,354.756
39.269,270.745
39.287,76.599
39.305,81.847
39.347,92.075
39.377,69.306
39.39,96.143
39.403,283.237
39.416,336.598
39.423,349.62
39.424,420.151
39.428,330.892
39.435,308.68
39.451,318.118
39.455,246.04
39.458,71.787
39.461,443.858
39.47,380.587
39.472,5.742
39.488,288.39
39.494,111.135
39.501,307.81
39.502,153.328
39.504,62.833
39.51,366.39
39.523,414.879
39.527,210.344
39.534,290.451
39.543,163.922
39.545,254.755
39.547,261.664
39.567,300.333
39.605,187.201
39.606,398.26
39.609,133.395
39.618,301.11
39.625,305.469
39.628,48.048
39.631,76.233
39.632,416.785
39.634,20.694
39.644,90.005
39.684,296.495
39.715,152.261
39.715,276.939
39.727,112.021
39.737,406.785
39.754,251.352
39.755,422.897
39.759,192.135
39.781,186.005
39.785,29.568
39.786,448.184
39.789,113.643
39.793,90.395
39.793,296.865
39.805,51.878
39.809,217.563
39.818,259.421
39.824,372.042
39.827,107.933
39.832,293.227
39.833,118.688
39.833,241.834
39.847,151.966
39.875,302.621
39.931,134.304
39.936,116.26
39.94,236.067
40.005,435.045
40.007,32.046
40.009,194.856
40.009,317.183
40.014,250.149
40.028,425.314
40.068,224.268
40.072,79.626
40.072,269.165
40.08,42.691
40.119,272.365
40.12,63.235
40.129,271.166
40.131,338.852
40.144,51.987
40.144,405.122
40.149,143.515
40.149,211.545
40.152,115.159
40.166,313.577
40.179,364.89
40.197,86.816
40.213,188.985
40.22,294.202
40.227,276.232
40.235,282.054
40.248,200.855
40.253,124.4
40.257,257.426
40.264,429.854
40.267,74.416
40.276,124.155
40.307,166.896
40.33,27.843
40.341,92.592
40.353,2.514
40.386,206.304
40.412,15.469
40.43,207.029
40.434,369.153
40.434,400.283
40.44,393.816
40.455,306.421
40.457,140.822
40.461,377.2
40.461,408.053
40.48,417.611
40.486,226.075
40.486,335.786
40.492,45.886
40.534,113.735
40.546,359.839
40.568,307.306
40.602,132.008
40.615,383.091
40.619,128.331
40.625,119.27
40.628,100.514
40.649,259.273
40.651,388.257
40.664,377.08
40.665,97.513
40.665,397.662
40.689,356.88
40.695,170.676
40.697,171.978
40.7,155.329
40.708,137.279
40.724,299.595
40.743,246.596
40.744,130.281
40.755,271.126
40.767,217.06
40.781,309.807
40.787,367.678
40.79,269.985
40.793,191.115
40.811,98.33
40.814,36.406
40.816,204.404
40.819,18.122
40.832,181.224
40.835,109.646
40.84,4.876
40.845,238.07
40.846,377.395
40.863,113.508
40.864,320.247
40.866,331.742
40.9,378.447
40.905,35.935
40.912,338.511
40.916,118.114
40.916,244.571
40.932,305.206
40.932,343.504
40.938,164.115
40.94,438.902
40.942,92.693
40.952,93.952
40.962,158.967
40.967,160.099
40.971,41.901
40.999,234.176
41.004,434.572
41.006,115.21
41.007,426.814
41.008,231.809
41.011,44.442
41.019,187.276
41.031,31.406
41.047,284.984
41.064,261.33
41.07,311.773
41.088,257.531
41.089,344.21
41.089,453.84
41.097,215.503
41.115,117.688
41.136,432.376
41.139,101.712
41.15,374.516
41.159,198.524
41.159,448.825
41.161,204.024
41.161,442.221
41.171,233.685
41.178,353.398
41.182,126.466
41.223,168.004
41.233,440.921
41.253,269.369
41.258,158.867
41.261,375.869
41.268,379.923
41.276,424.213
41.278,43.699
41.315,412.776
41.325,434.929
41.326,416.458
41.327,377.831
41.334,126.532
41.35,209.309
41.359,152.583
41.361,305.36
41.393,334.387
41.397,87.767
41.397,401.614
41.401,373.805
41.41,278.013
41.416,340.506
41.419,267.762
41.422,367.555
41.434,184.902
41.438,103.158
41.454,310.078
41.454,371.894
41.456,41.621
41.459,225.103
41.476,136.575
41.492,79.976
41.501,103.364
41.505,279.358
41.515,373.874
41.518,37.679
41.53,128.949
41.53,131.273
41.552,322.726
41.555,434.243
41.57,360.855
41.572,118.249
41.59,384.226
41.595,369.806
41.605,351.87
41.623,183.36
41.624,303.862
41.628,294.489
41.639,83.575
41.643,301.63
41.659,189.347
41.66,383.099
41.68,108.999
41.68,277.809
41.7,150.163
41.704,88.508
41.706,170.095
41.71,397.013
41.712,407.229
41.713,46.078
41.719,135.742
41.723,308.625
41.764,428.496
41.78,56.059
41.78,111.4
41.79,452.301
41.793,408.875
41.8,398.24
41.814,143.822
41.82,282.196
41.844,276.123
41.86,53.709
41.881,273.589
41.898,156.194
41.909,251.772
41.914,9.516
41.927,73.22
41.935,450.462
41.941,211.804
41.941,274.481
41.952,105.17
41.956,60.69
41.962,418.164
41.991,303.67
42.0,287.592
42.009,209.405
42.02,405.993
42.022,206.903
42.023,148.406
42.043,454.584
42.048,333.671
42.056,174.656
42.067,98.208
42.093,332.64
42.097,33.905
42.102,433.803
42.104,68.063
42.104,316.019
42.105,437.218
42.11,321.901
42.115,124.575
42.118,233.28
42.134,234.016
42.139,257.167
42.154,98.964
42.158,359.175
42.163,444.429
42.189,285.021
42.203,407.754
42.209,75.602
42.214,337.81
42.231,88.789
42.242,106.112
42.248,209.411
42.259,191.884
42.261,170.379
42.267,364.307
42.276,252.326
42.277,306.276
42.295,417.282
42.304,401.073
42.309,269.665
42.342,368.004
42.346,13.386
42.354,387.43
42.361,121.299
42.367,289.966
42.376,17.554
42.391,117.696
42.394,276.968
42.407,341.574
42.409,333.002
42.415,219.781
42.428,255.156
42.433,268.93
42.444,312.182
42.453,386.317
42.455,285.713
42.49,444.064
42.504,268.241
42.522,245.453
42.542,318.059
42.549,0.978
42.553,0.732
42.559,253.269
42.567,373.435
42.577,391.621
42.578,274.168
42.625,453.168
42.63,81.944
42.63,353.998
42.634,244.601
42.64,104.465
42.646,426.693
42.649,68.498
42.663,251.026
42.665,399.261
42.682,266.911
42.696,197.167
42.7,398.626
42.707,1.206
42.716,344.773
42.718,216.599
42.723,357.664
42.729,245.578
42.737,449.778
42.738,214.062
42.757,385.322
42.759,13.143
42.767,395.921
42.769,187.529
42.771,453.545
42.803,194.211
42.814,37.978
42.815,252.963
42.823,261.564
42.824,232.414
42.843,299.067
42.851,23.706
42.863,38.232
42.863,244.674
42.877,188.017
42.886,390.013
42.89,146.173
42.904,207.478
42.905,211.966
42.908,346.165
42.913,412.108
42.924,31.203
42.924,101.473
42.933,343.111
42.946,334.528
42.947,241.357
42.959,116.359
42.961,35.698
42.963,84.106
42.983,66.584
42.984,143.632
42.999,389.612
43.002,311.775
43.011,356.565
43.021,405.77
43.031,379.387
43.032,95.848
43.034,365.803
43.035,52.21
43.047,276.782
43.061,382.087
43.076,294.534
43.08,107.739
43.093,229.947
43.099,304.754
43.104,143.939
43.104,226.627
43.105,227.502
43.13,80.068
43.139,15.843
43.143,385.805
43.152,86.968
43.198,115.886
43.198,436.513
43.205,373.558
43.206,96.539
43.209,36.136
43.213,356.728
43.214,47.885
43.226,67.342
43.226,253.798
43.228,326.71
43.235,216.896
43.238,339.075
43.249,105.708
43.251,423.986
43.253,373.666
43.257,443.671
43.268,153.878
43.278,407.371
43.287,306.482
43.291,132.626
43.297,45.757
43.308,61.596
43.311,101.977
43.324,369.274
43.329,427.686
43.349,339.916
43.357,150.931
43.362,222.317
43.366,146.315
43.369,89.028
43.395,148.194
43.402,275.126
43.411,136.636
43.426,132.706
43.426,194.777
43.434,157.231
43.439,421.394
43.442,265.712
43.442,396.482
43.449,399.737
43.45,277.601
43.452,66.756
43.463,391.06
43.468,92.747
43.478,32.573
43.48,285.751
43.503,325.458
43.509,262.48
43.512,154.018
43.52,32.566
43.528,420.281
43.534,129.138
43.542,369.434
43.543,179.417
43.546,454.742
43.55,112.734
43.557,329.75
43.561,356.193
43.566,453.402
43.57,403.784
43.59,144.067
43.591,434.258
43.61,19.191
43.617,231.432
43.623,201.555
43.642,61.973
43.642,210.53
43.66,182.388
43.662,187.854
43.666,303.974
43.668,444.918
43.683,91.75
43.693,427.463
43.697,306.123
43.723,320.107
43.733,322.271
43.734,278.034
43.741,28.377
43.752,115.823
43.767,367.712
43.784,234.018
43.789,83.244
43.79,266.475
43.791,324.141
43.81,278.672
43.818,219.599
43.819,255.153
43.83,314.135
43.833,73.622
43.835,337.256
43.841,270.572
43.841,351.747
43.851,440.389
43.852,99.377
43.856,36.496
43.865,329.249
43.88,180.273
43.886,68.235
43.891,36.135
43.907,444.318
43.925,155.572
43.926,23.627
43.929,304.89
43.942,131.881
43.946,404.882
43.959,401.547
43.964,146.179
43.982,230.956
44.002,149.306
44.003,407.368
44.022,415.987
44.023,198.873
44.028,322.403
44.035,152.32
44.04,57.931
44.06,87.661
44.082,50.841
44.099,21.115
44.118,334.804
44.131,44.959
44.152,392.669
44.153,270.981
44.161,242.189
44.171,111.211
44.179,142.445
44.195,69.331
44.199,70.772
44.205,99.855
44.208,72.145
44.211,302.319
44.222,393.615
44.254,328.03
44.256,343.078
44.259,261.883
44.261,28.937
44.266,34.11
44.279,382.085
44.283,349.554
44.288,334.054
44.302,131.368
44.305,198.314
44.31,424.754
44.315,418.755
44.332,115.821
44.332,229.281
44.333,416.728
44.334,60.953
44.34,365.404
44.343,25.814
44.368,170.313
44.372,78.046
44.375,271.97
44.375,443.733
44.387,410.323
44.394,399.879
44.424,109.895
44.434,442.045
44.435,102.568
44.441,166.525
44.442,142.23
44.442,184.245
44.444,216.877
44.45,243.138
44.463,179.115
44.47,177.989
44.478,99.009
44.502,358.128
44.539,25.697
44.545,136.345
44.55,311.676
44.556,431.912
44.559,396.314
44.58,344.364
44.587,141.545
44.587,385.087
44.589,360.533
44.599,379.284
44.608,452.569
44.626,104.229
44.641,390.848
44.648,57.587
44.656,15.826
44.66,207.45
44.66,381.628
44.662,318.509
44.665,210.199
44.678,6.223
44.682,235.894
44.688,342.588
44.693,54.736
44.7,92.925
44.706,331.978
44.708,424.992
44.723,5.255
44.724,52.362
44.726,262.202
44.729,415.839
44.736,246.499
44.747,222.085
44.755,10.432
44.766,293.222
44.771,258.327
44.774,435.663
44.779,290.28
44.782,263.358
44.805,18.593
44.81,292.728
44.81,313.561
44.811,2.796
44.816,238.475
44.824,11.413
44.824,85.971
44.85,27.373
44.874,109.408
44.878,115.102
44.896,272.443
44.902,40.56
44.907,290.722
44.907,364.005
44.918,229.323
44.928,191.083
44.929,361.303
44.937,119.139
44.945,145.081
44.971,439.145
44.977,78.399
44.992,313.607
44.993,294.058
44.995,138.862
45.009,348.6
45.01,418.224
45.011,34.074
45.019,403.673
45.02,288.273
45.04,206.92
45.041,347.666
45.084,358.226
45.091,118.147
45.093,317.846
45.102,367.058
45.108,266.307
45.109,436.272
45.116,136.584
45.118,65.287
45.126,186.968
45.126,348.028
45.126,395.043
45.152,392.995
45.155,403.656
45.168,355.632
45.174,110.531
45.179,263.449
45.186,324.612
45.193,431.293
45.205,263.526
45.215,348.856
45.221,318.952
45.246,374.831
45.252,217.511
45.255,400.276
45.263,98.597
45.277,146.86
45.286,448.342
45.293,21.022
45.293,90.76
45.294,95.974
45.307,220.305
45.309,198.642
45.31,106.535
45.311,250.824
45.319,296.426
45.358,59.546
45.363,433.915
45.396,117.182
45.402,35.021
45.404,393.359
45.411,453.518
45.416,394.228
45.421,381.693
45.43,262.55
45.442,358.786
45.451,235.055
45.452,268.809
45.456,90.337
45.461,146.651
45.474,262.563
45.508,245.012
45.524,311.774
45.525,138.716
45.526,12.015
45.537,425.553
45.539,406.273
45.541,55.094
45.541,83.437
45.551,171.099
45.566,448.5
45.573,346.421
45.578,193.1
45.583,84.842
45.593,11.156
45.603,267.034
45.606,115.811
45.617,393.053
45.626,424.443
45.627,254.107
45.633,291.686
45.67,60.229
45.701,225.04
45.707,246.124
45.708,243.736
45.731,123.085
45.742,418.787
45.746,153.43
45.752,250.097
45.755,67.669
45.786,349.867
45.796,352.88
45.807,383.191
45.811,249.402
45.835,2.194
45.837,37.626
45.837,166.131
45.866,145.586
45.872,226.949
45.876,396.099
45.879,214.088
45.881,99.614
45.89,361.345
45.899,84.653
45.9,178.43
45.901,130.52
45.901,406.662
45.903,346.423
45.909,402.919
45.922,264.207
45.926,173.572
45.969,81.623
45.978,398.475
45.99,239.895
45.991,162.763
45.992,328.082
45.994,311.66
46.004,363.433
46.019,300.274
46.021,114.579
46.025,271.088
46.039,364.278
46.044,211.392
46.065,12.973
46.069,305.651
46.077,33.285
46.082,394.719
46.087,378.586
46.095,28.16
46.095,443.664
46.108,165.052
46.115,282.777
46.116,322.596
46.118,241.068
46.125,199.529
46.136,209.801
46.181,119.899
46.213,257.624
46.227,56.455
46.232,267.298
46.248,16.629
46.25,378.876
46.253,171.452
46.256,235.475
46.257,139.273
46.275,202.424
46.276,303.896
46.295,234.59
46.297,44.951
46.298,369.787
46.313,140.718
46.336,39.658
46.34,205.198
46.348,5.224
46.365,144.91
46.369,430.801
46.386,172.599
46.396,134.083
46.423,6.637
46.448,384.377
46.452,363.355
46.465,20.487
46.476,256.292
46.497,450.186
46.512,343.57
46.518,77.157
46.521,398.312
46.527,376.029
46.535,131.237
46.541,74.355
46.55,221.958
46.558,125.146
46.567,321.378
46.569,144.977
46.569,216.372
46.575,387.376
46.585,154.712
46.587,454.927
46.588,28.874
46.598,3.851
46.602,450.495
46.602,454.409
46.611,359.355
46.628,248.089
46.629,274.76
46.638,431.541
46.644,299.828
46.645,256.695
46.652,20.872
46.655,114.029
46.662,307.601
46.671,412.268
46.686,388.64
46.688,438.658
46.697,397.862
46.708,436.884
46.71,29.547
46.727,315.961
46.769,378.897
46.787,384.553
46.795,63.968
46.812,382.658
46.815,130.541
46.824,333.967
46.834,380.619
46.839,210.267
46.849,134.445
46.851,419.111
46.858,98.099
46.859,407.489
46.862,254.388
46.884,202.474
46.897,243.769
46.9,272.669
46.933,236.39
46.938,324.579
46.994,8.306
46.996,241.227
46.998,369.456
46.999,446.543
47.0,131.763
47.008,414.197
47.032,34.972
47.036,308.537
47.039,224.823
47.046,343.82
47.052,363.02
47.056,420.427
47.067,439.292
47.071,56.051
47.071,413.514
47.076,244.234
47.081,82.952
47.082,232.07
47.088,317.044
47.105,421.764
47.126,33.255
47.134,225.885
47.141,167.973
47.161,174.009
47.178,301.598
47.215,245.641
47.221,425.515
47.227,219.2
47.23,159.667
47.239,117.144
47.243,446.862
47.247,393.388
47.248,46.315
47.27,3.22
47.292,435.657
47.296,245.177
47.3,3.704
47.3,57.038
47.302,121.772
47.315,304.629
47.343,166.295
47.343,409.839
47.345,323.381
47.355,322.748
47.357,324.617
47.394,296.803
47.43,264.842
47.434,33.42
47.435,72.587
47.467,217.005
47.497,86.21
47.499,451.386
47.513,165.752
47.529,302.131
47.53,206.114
47.548,400.054
47.549,305.936
47.55,266.263
47.565,240.04
47.567,12.673
47.57,368.711
47.579,318.505
47.592,264.555
47.607,236.162
47.609,210.039
47.612,14.392
47.614,307.057
47.623,298.215
47.628,68.814
47.646,102.596
47.656,189.789
47.659,63.836
47.666,429.125
47.673,35.237
47.68,49.532
47.682,124.678
47.683,253.418
47.69,215.013
47.698,221.808
47.703,94.524
47.712,73.891
47.715,164.636
47.727,5.538
47.735,162.439
47.755,383.232
47.769,424.65
47.776,54.389
47.778,296.557
47.788,203.78
47.791,96.172
47.796,4.244
47.796,25.146
47.805,100.44
47.827,432.792
47.839,98.973
47.841,272.854
47.847,257.023
47.865,265.481
47.873,337.921
47.885,124.381
47.887,11.034
47.889,82.195
47.902,169.316
47.903,175.708
47.919,312.011
47.939,218.481
47.945,434.636
47.95,7.514
47.954,325.672
47.957,79.463
47.969,181.995
48.006,60.27
48.014,335.977
48.028,344.618
48.029,222.2
48.034,75.789
48.052,414.958
48.059,73.045
48.064,156.765
48.077,444.009
48.081,197.934
48.084,347.132
48.086,402.386
48.096,111.144
48.098,184.86
48.101,93.743
48.106,359.794
48.137,232.79
48.148,76.461
48.15,453.484
48.158,181.944
48.163,334.918
48.173,418.726
48.18,55.398
48.184,116.137
48.185,387.262
48.217,62.892
48.218,40.905
48.225,447.59
48.229,402.32
48.237,42.132
48.238,86.873
48.243,15.57
48.257,41.082
48.27,353.187
48.273,289.381
48.279,80.086
48.284,14.294
48.291,139.584
48.292,229.905
48.301,75.493
48.302,141.577
48.306,315.285
48.315,290.998
48.33,333.323
48.332,364.161
48.335,18.164
48.344,205.646
48.352,369.351
48.365,379.666
48.368,250.598
48.368,260.128
48.37,417.733
48.386,329.55
48.389,34.822
48.39,81.309
48.421,285.262
48.432,34.559
48.432,320.371
48.437,425.4
48.441,260.478
48.441,286.741
48.442,454.975
48.445,214.697
48.449,70.522
48.45,52.98
48.451,120.605
48.456,433.714
48.48,15.449
48.504,79.375
48.508,283.788
48.513,312.048
48.514,399.731
48.517,392.575
48.558,245.276
48.561,111.57
48.562,381.189
48.604,399.846
48.61,251.16
48.617,1.682
48.637,356.448
48.639,16.178
48.651,439.63
48.652,168.178
48.654,398.945
48.672,428.722
48.677,171.705
48.681,197.09
48.685,421.983
48.71,372.857
48.713,163.626
48.719,426.779
48.721,74.305
48.727,415.338
48.728,437.967
48.729,73.032
48.745,333.392
48.753,418.571
48.756,99.856
48.756,310.615
48.756,357.204
48.763,5.219
48.766,66.983
48.772,14.515
48.799,326.432
48.809,364.58
48.823,361.36
48.836,225.584
48.837,33.659
48.845,79.653
48.849,274.427
48.852,69.765
48.855,19.26
48.872,380.38
48.876,373.949
48.888,314.835
48.894,91.698
48.896,73.44
48.9,246.04
48.916,172.926
48.933,283.394
48.946,57.105
48.959,229.311
48.965,242.321
48.976,174.178
48.981,386.639
48.984,26.212
49.03,296.443
49.058,304.525
49.07,372.327
49.091,348.588
49.103,259.046
49.104,182.997
49.106,75.494
49.151,287.993
49.153,74.219
49.162,354.86
49.168,90.09
49.174,312.671
49.198,383.013
49.199,333.182
49.2,29.104
49.202,200.846
49.217,28.649
49.224,426.862
49.227,44.133
49.227,437.887
49.237,58.18
49.24,287.628
49.247,319.816
49.255,200.492
49.267,322.204
49.283,416.046
49.29,324.564
49.302,445.947
49.311,367.004
49.316,16.142
49.35,198.992
49.358,89.372
49.36,236.734
49.36,426.375
49.364,239.103
49.366,153.317
49.37,279.725
49.372,322.317
49.376,27.281
49.38,104.186
49.384,82.214
49.384,291.546
49.392,43.564
49.396,425.793
49.399,22.658
49.399,58.559
49.403,83.12
49.416,263.946
49.419,297.421
49.422,328.542
49.435,287.528
49.439,152.988
49.443,182.13
49.446,87.816
49.458,30.022
49.465,59.871
49.465,188.458
49.479,442.49
49.484,28.481
49.487,192.044
49.499,232.962
49.503,271.001
49.505,58.308
49.51,291.265
49.52,88.749
49.524,127.621
49.541,358.637
49.544,171.396
49.556,119.494
49.559,357.084
49.563,271.487
49.564,230.282
49.564,413.774
49.566,334.097
49.574,71.589
49.577,122.623
49.58,226.274
49.587,117.498
49.6,190.812
49.605,6.449
49.605,258.298
49.618,10.938
49.619,71.059
49.62,209.406
49.625,270.268
49.634,442.69
49.639,164.095
49.64,109.04
49.645,94.255
49.646,29.226
49.646,216.845
49.648,366.525
49.664,390.986
49.667,344.993
49.687,17.035
49.689,308.48
49.693,1.156
49.702,154.474
49.716,125.156
49.723,221.285
49.74,213.757
49.749,152.155
49.76,403.182
49.761,398.699
49.767,25.888
49.772,223.969
49.773,224.831
49.778,312.532
49.781,345.992
49.781,393.436
49.799,276.863
49.809,264.68
49.825,120.368
49.83,286.68
49.844,27.53
49.857,187.436
49.862,2.928
49.871,114.014
49.88,12.376
49.881,415.422
49.885,272.984
49.892,234.725
49.893,56.441
49.896,420.186
49.899,258.268
49.913,321.223
49.923,298.793
49.93,29.516
49.932,214.774
49.936,347.152
49.937,110.016
49.94,169.641
49.954,413.478
49.964,359.333
49.964,438.052
49.977,116.029
50.013,302.699
50.023,76.245
50.024,415.505
50.025,180.248
50.038,428.057
50.041,136.706
50.046,77.984
50.057,146.273
50.067,234.772
50.068,189.476
50.082,20.254
50.115,337.193
50.125,211.238
50.126,164.226
50.129,59.873
50.131,311.879
50.134,308.534
50.137,406.528
50.139,104.012
50.145,10.095
50.156,255.588
50.189,303.882
50.191,353.301
50.196,193.794
50.214,401.501
50.22,71.511
50.231,85.71
50.233,312.805
50.24,233.705
50.248,48.129
50.26,402.229
50.271,265.271
50.287,151.157
50.288,181.675
50.292,341.284
50.299,359.666
50.31,441.432
50.321,404.68
50.322,147.206
50.326,325.271
50.331,323.984
50.344,357.877
50.347,195.182
50.358,452.254
50.371,210.819
50.383,446.142
50.397,441.839
50.406,45.687
50.414,344.926
50.42,438.31
50.434,162.299
50.453,106.861
50.467,221.889
50.471,384.115
50.482,290.261
50.487,40.13
50.488,278.784
50.508,445.801
50.517,28.985
50.53,422.342
50.547,70.242
50.549,218.192
50.553,209.038
50.576,354.658
50.592,373.813
50.601,281.79
50.62,112.502
50.633,143.428
50.648,223.819
50.65,431.887
50.651,27.428
50.654,155.186
50.659,139.608
50.668,379.556
50.687,43.316
50.689,214.381
50.703,280.289
50.712,223.546
50.718,91.309
50.718,362.947
50.734,100.449
50.734,348.215
50.741,371.214
50.759,427.604
50.765,202.944
50.77,343.481
50.774,436.307
50.776,150.94
50.79,89.193
50.798,423.345
50.808,15.829
50.81,58.93
50.828,248.16
50.843,264.093
50.846,16.097
50.854,51.675
50.856,446.69
50.874,41.99
50.877,278.67
50.883,91.071
50.897,345.334
50.899,405.211
50.902,71.902
50.902,76.684
50.92,273.779
50.923,165.388
50.938,337.796
50.944,381.424
50.952,143.765
50.978,62.699
50.98,400.593
50.983,53.514
51.016,298.996
51.042,93.105
51.067,297.042
51.072,300.75
51.079,99.323
51.08,432.149
51.084,339.074
51.094,332.758
51.099,304.39
51.108,217.206
51.109,321.672
51.117,74.65
51.131,404.912
51.138,131.185
51.145,123.183
51.149,421.8
51.158,150.224
51.171,28.452
51.183,127.926
51.187,382.261
51.195,329.363
51.201,434.584
51.22,79.358
51.223,30.904
51.243,130.366
51.244,328.981
51.247,142.715
51.254,164.497
51.262,366.221
51.276,446.19
51.284,428.924
51.292,154.911
51.327,49.868
51.347,7.133
51.358,245.368
51.368,417.797
51.385,51.552
51.385,373.892
51.39,354.092
51.391,333.599
51.395,304.024
51.402,408.237
51.407,74.022
51.419,397.6
51.432,289.644
51.438,170.84
51.439,128.188
51.441,232.725
51.477,213.63
51.497,71.545
51.5,131.502
51.504,423.748
51.513,432.576
51.53,139.801
51.535,302.275
51.542,316.61
51.543,90.456
51.544,264.881
51.545,258.457
51.547,385.079
51.549,19.165
51.553,233.297
51.567,69.404
51.571,36.024
51.579,397.66
51.584,185.412
51.586,253.114
51.606,379.741
51.607,426.47
51.616,286.579
51.616,448.509
51.634,275.789
51.638,421.674
51.67,137.07
51.678,199.901
51.679,101.288
51.692,250.598
51.694,321.998
51.702,397.093
51.705,278.962
51.713,419.364
51.726,154.075
51.727,68.784
51.741,156.995
51.753,225.853
51.754,382.976
51.8,186.516
51.8,282.319
51.827,73.061
51.838,47.717
51.838,90.244
51.839,64.509
51.84,174.638
51.861,363.338
51.877,64.008
51.878,255.37
51.879,225.375
51.895,53.153
51.895,246.483
51.918,368.558
51.944,398.955
51.948,77.935
51.964,2.065
51.986,72.366
51.994,204.08
52.005,362.75
52.008,268.175
52.023,106.439
52.047,217.847
52.055,265.077
52.064,18.792
52.078,147.919
52.082,62.285
52.092,215.399
52.094,4.251
52.108,396.996
52.111,287.089
52.116,322.188
52.118,120.181
52.127,189.19
52.128,378.106
52.131,85.281
52.146,383.731
52.158,423.71
52.16,19.176
52.165,276.882
52.175,199.405
52.177,119.398
52.177,180.395
52.19,294.795
52.21,450.565
52.222,77.857
52.228,330.563
52.233,227.466
52.241,179.18
52.254,310.338
52.267,25.643
52.27,133.068
52.288,363.572
52.296,453.891
52.297,318.781
52.298,426.025
52.3,237.488
52.302,280.824
52.313,307.089
52.323,325.146
52.33,407.113
52.333,94.929
52.354,272.364
52.369,160.308
52.385,387.027
52.422,224.728
52.433,426.365
52.445,320.534
52.445,382.825
52.447,308.324
52.448,295.025
52.455,65.053
52.456,131.734
52.48,405.312
52.487,182.027
52.506,385.68
52.512,414.518
52.515,32.597
52.517,160.074
52.52,66.737
52.529,52.281
52.533,47.053
52.535,382.256
52.54,204.955
52.566,300.006
52.57,364.663
52.581,134.495
52.587,319.057
52.611,137.521
52.613,424.499
52.622,414.381
52.623,151.387
52.625,365.293
52.633,9.726
52.657,430.981
52.663,341.231
52.704,155.5
52.705,330.896
52.706,432.248
52.709,354.602
52.718,264.202
52.768,86.023
52.774,261.343
52.786,88.496
52.809,20.348
52.813,121.814
52.82,340.068
52.834,200.536
52.838,40.866
52.839,213.933
52.852,67.77
52.852,183.378
52.86,158.965
52.863,393.267
52.865,31.821
52.873,186.162
52.904,98.29
52.906,141.949
52.912,239.274
52.923,12.404
52.941,401.22
52.957,215.899
52.958,209.319
52.96,446.668
52.97,398.09
52.978,42.731
52.978,201.005
52.988,253.311
52.997,7.568
52.998,224.154
52.999,58.247
53.017,169.091
53.017,403.148
53.031,348.811
53.037,242.869
53.038,300.567
53.046,254.781
53.057,184.587
53.069,196.945
53.073,214.702
53.077,364.16
53.085,191.058
53.104,351.245
53.11,63.929
53.113,433.523
53.122,239.662
53.132,201.391
53.136,386.281
53.142,195.529
53.143,140.593
53.161,378.546
53.172,283.524
53.181,56.543
53.206,46.813
53.228,452.714
53.233,104.026
53.238,151.407
53.251,370.49
53.251,415.917
53.254,287.234
53.256,9.608
53.261,320.371
53.269,163.538
53.276,342.915
53.286,56.748
53.29,453.01
53.296,96.953
53.323,222.178
53.327,186.302
53.339,102.156
53.341,320.325
53.341,443.19
53.351,66.192
53.375,171.944
53.379,147.689
53.387,99.349
53.39,79.589
53.394,82.56
53.399,362.85
53.405,430.967
53.406,219.572
53.407,283.954
53.428,451.789
53.433,285.276
53.448,364.027
53.461,423.777
53.468,131.162
53.498,280.212
53.503,440.356
53.509,328.021
53.528,210.047
53.531,410.209
53.547,299.242
53.547,428.781
53.573,357.662
53.58,302.847
53.582,370.436
53.595,202.344
53.599,191.455
53.605,43.412
53.606,370.008
53.631,48.38
53.631,425.872
53.634,103.411
53.638,350.242
53.64,237.366
53.642,69.347
53.656,261.245
53.669,324.604
53.68,108.126
53.693,34.88
53.693,364.493
53.734,363.454
53.736,339.431
53.738,6.045
53.745,288.192
53.75,36.065
53.755,248.193
53.766,320.203
53.77,82.337
53.785,329.683
53.793,341.756
53.797,263.733
53.798,109.659
53.806,132.36
53.812,96.379
53.821,421.238
53.837,342.479
53.841,196.612
53.858,15.916
53.866,145.52
53.866,170.006
53.866,299.671
53.877,47.332
53.878,436.929
53.895,158.922
53.905,371.119
53.909,395.371
53.91,337.298
53.952,233.845
53.995,15.671
54.002,66.216
54.002,250.672
54.011,1.731
54.014,216.023
54.016,283.276
54.06,448.913
54.075,93.357
54.075,376.515
54.079,420.29
54.082,155.476
54.109,343.882
54.115,150.343
54.123,265.866
54.133,376.355
54.141,22.641
54.146,167.755
54.147,4.091
54.156,32.264
54.159,312.443
54.171,245.883
54.182,48.937
54.186,57.779
54.197,359.518
54.209,30.901
54.22,63.668
54.225,150.395
54.232,258.575
54.239,150.112
54.244,186.703
54.247,139.149
54.251,22.611
54.257,433.48
54.273,187.986
54.28,350.638
54.281,265.494
54.284,12.384
54.285,420.028
54.292,303.603
54.319,171.09
54.324,88.614
54.328,302.208
